Place	State	Latitude	Longitude
Garden City 	SD	44.957908	-97.580714
Garretson 	SD	43.716805	-96.50028
Gary 	SD	44.795186	-96.457969
Gayville 	SD	42.888221	-97.172762
Geddes 	SD	43.253987	-98.697332
Gettysburg 	SD	45.006535	-99.95349
Glenham 	SD	45.533317	-100.270328
Goodwin 	SD	44.877191	-96.84852
Gregory 	SD	43.231762	-99.42512
Grenville 	SD	45.466435	-97.389671
Groton 	SD	45.452063	-98.100114
Harrisburg 	SD	43.430292	-96.695797
Harrold 	SD	44.523279	-99.738436
Hartford 	SD	43.623516	-96.944758
Hayti 	SD	44.656562	-97.204041
Hazel 	SD	44.757951	-97.380146
Hecla 	SD	45.882052	-98.15143
Henry 	SD	44.880954	-97.462596
Hermosa 	SD	43.840023	-103.191538
Herreid 	SD	45.836942	-100.07519
Herrick 	SD	43.115376	-99.187186
Hetland 	SD	44.376487	-97.234497
Highmore 	SD	44.52074	-99.439033
Hill City 	SD	43.932068	-103.571438
Hillsview 	SD	45.665158	-99.559499
Hitchcock 	SD	44.629308	-98.407801
Hosmer 	SD	45.578866	-99.473739
Hot Springs 	SD	43.433035	-103.480282
Hoven 	SD	45.241824	-99.776353
Howard 	SD	44.011863	-97.523272
Hudson 	SD	43.129828	-96.455541
Humboldt 	SD	43.644956	-97.073985
Hurley 	SD	43.279829	-97.090266
Huron 	SD	44.363895	-98.217835
Interior 	SD	43.727445	-101.983426
Ipswich 	SD	45.444051	-99.029867
Irene 	SD	43.083664	-97.158082
Iroquois 	SD	44.366462	-97.849734
Isabel 	SD	45.395764	-101.428529
Java 	SD	45.503576	-99.884234
Jefferson 	SD	42.603542	-96.5614
Kadoka 	SD	43.831989	-101.508757
Kennebec 	SD	43.904294	-99.862407
Keystone 	SD	43.894349	-103.428874
Kimball 	SD	43.746155	-98.957128
Kranzburg 	SD	44.886523	-96.909777
Kyle 	SD	43.427439	-102.164547
La Bolt 	SD	45.050025	-96.674215
Lake Andes 	SD	43.155675	-98.535024
Lake City 	SD	45.723836	-97.413563
Lake Norden 	SD	44.579127	-97.207996
Lake Preston 	SD	44.36177	-97.376204
Lane 	SD	44.069159	-98.424099
Langford 	SD	45.602316	-97.829489
Lead 	SD	44.352131	-103.766931
Lebanon 	SD	45.068911	-99.765884
Lemmon 	SD	45.938392	-102.158176
Lennox 	SD	43.352829	-96.8964
Leola 	SD	45.721262	-98.938119
Lesterville 	SD	43.038684	-97.590512
Letcher 	SD	43.897763	-98.143455
Lily 	SD	45.181375	-97.681178
Little Eagle 	SD	45.681588	-100.796252
Long Lake 	SD	45.856284	-99.206181
Lower Brule 	SD	44.073987	-99.582489
Lowry 	SD	45.315435	-99.982006
Madison 	SD	44.008417	-97.107377
Manderson-White Horse 	SD	43.229524	-102.470606
Marion 	SD	43.42399	-97.260627
Martin 	SD	43.17487	-101.723883
Marty 	SD	42.992904	-98.429263
Marvin 	SD	45.260877	-96.912531
McIntosh 	SD	45.920623	-101.34965
McLaughlin 	SD	45.813031	-100.811036
Mellette 	SD	45.153995	-98.497965
Menno 	SD	43.23785	-97.577096
Midland 	SD	44.07096	-101.154516
Milbank 	SD	45.21958	-96.634845
Miller 	SD	44.519951	-98.987662
Mission 	SD	43.306466	-100.660453
Mission Hill 	SD	42.92116	-97.279118
Mitchell 	SD	43.73261	-98.033846
Mobridge 	SD	45.540687	-100.435766
Monroe 	SD	43.487052	-97.21603
Montrose 	SD	43.701479	-97.183043
Morristown 	SD	45.938997	-101.718266
Mound City 	SD	45.726803	-100.067665
Mount Vernon 	SD	43.71217	-98.260905
Murdo 	SD	43.889201	-100.713587
Naples 	SD	44.771331	-97.512606
New Effington 	SD	45.855208	-96.918054
New Underwood 	SD	44.093857	-102.833607
New Witten 	SD	43.440316	-100.082788
Newell 	SD	44.715272	-103.417755
Nisland 	SD	44.673502	-103.55248
North Eagle Butte 	SD	45.001324	-101.227081
North Sioux City 	SD	42.536579	-96.502134
North Spearfish 	SD	44.506706	-103.891778
Northville 	SD	45.154854	-98.578535
Nunda 	SD	44.160985	-97.017882
Oacoma 	SD	43.799225	-99.384408
Oelrichs 	SD	43.181483	-103.233126
Oglala 	SD	43.182821	-102.729636
Oldham 	SD	44.228248	-97.308634
Olivet 	SD	43.24167	-97.6735
Onaka 	SD	45.191229	-99.464579
Onida 	SD	44.704699	-100.066491
Orient 	SD	44.902862	-99.088332
Ortley 	SD	45.335211	-97.20402
Parker 	SD	43.396229	-97.138437
Parkston 	SD	43.3933	-97.985551
Parmelee 	SD	43.324427	-101.036403
Peever 	SD	45.542494	-96.955743
Philip 	SD	44.04054	-101.663837
Pickstown 	SD	43.066935	-98.530488
Pierpont 	SD	45.496931	-97.83113
Pierre 	SD	44.372982	-100.322483
Pine Ridge 	SD	43.027776	-102.558412
Plankinton 	SD	43.715672	-98.484139
Platte 	SD	43.387382	-98.843884
Pollock 	SD	45.901491	-100.290169
Porcupine 	SD	43.271967	-102.332889
Presho 	SD	43.907126	-100.057683
Pringle 	SD	43.609151	-103.593711
Pukwana 	SD	43.778944	-99.182369
Quinn 	SD	43.988591	-102.128055
Ramona 	SD	44.120084	-97.215041
Rapid City 	SD	44.075201	-103.232802
Rapid Valley 	SD	44.072547	-103.129606
Ravinia 	SD	43.136009	-98.427131
Raymond 	SD	44.911144	-97.936557
Redfield 	SD	44.873023	-98.520371
Ree Heights 	SD	44.516096	-99.200358
Reliance 	SD	43.880361	-99.602271
Revillo 	SD	45.014568	-96.570317
Rockham 	SD	44.90504	-98.822867
Roscoe 	SD	45.450318	-99.334903
Rosebud 	SD	43.235388	-100.838837
Rosholt 	SD	45.866145	-96.731704
Roslyn 	SD	45.496643	-97.493396
Roswell 	SD	43.999069	-97.701001
Salem 	SD	43.724264	-97.38863
Scotland 	SD	43.148109	-97.719498
Selby 	SD	45.504743	-100.032402
Seneca 	SD	45.060973	-99.508076
Sherman 	SD	43.757697	-96.475376
Sinai 	SD	44.245069	-97.043041
Sioux Falls 	SD	43.544201	-96.7301
Sisseton 	SD	45.662408	-97.046073
South Shore 	SD	45.1017	-96.930027
Spearfish 	SD	44.488761	-103.847107
Spencer 	SD	43.727874	-97.591688
Spring Creek 	SD	43.120531	-101.027389
Springfield 	SD	42.854729	-97.892961
St. Francis 	SD	43.142344	-100.902041
St. Lawrence 	SD	44.516966	-98.939968
Stickney 	SD	43.589561	-98.437546
Stockholm 	SD	45.102452	-96.798415
Strandburg 	SD	45.043347	-96.761024
Stratford 	SD	45.317135	-98.303814
Sturgis 	SD	44.411613	-103.514593
Summit 	SD	45.303782	-97.036751
Tabor 	SD	42.947657	-97.659684
Tea 	SD	43.448078	-96.837258
Timber Lake 	SD	45.427619	-101.074175
Tolstoy 	SD	45.206756	-99.614739
Toronto 	SD	44.57237	-96.641566
Trent 	SD	43.906858	-96.657282
Tripp 	SD	43.224964	-97.966426
Tulare 	SD	44.738815	-98.508692
Turton 	SD	45.048966	-98.096469
Twin Brooks 	SD	45.207726	-96.786913
Two Strike 	SD	43.213041	-100.875213
Tyndall 	SD	42.989732	-97.864601
Utica 	SD	42.981304	-97.496233
Valley Springs 	SD	43.583188	-96.464665
Veblen 	SD	45.861862	-97.286825
Verdon 	SD	45.244691	-98.098057
Vermillion 	SD	42.782001	-96.926574
Viborg 	SD	43.17116	-97.080469
Vienna 	SD	44.703114	-97.499115
Vilas 	SD	44.008511	-97.595689
Virgil 	SD	44.290251	-98.426738
Volga 	SD	44.323272	-96.922588
Volin 	SD	42.959	-97.180712
Wagner 	SD	43.078071	-98.301552
Wakonda 	SD	43.008123	-97.105351
Wall 	SD	43.991571	-102.239127
Wallace 	SD	45.085108	-97.477255
Wanblee 	SD	43.5742	-101.661708
Ward 	SD	44.155356	-96.460786
Warner 	SD	45.324342	-98.495204
Wasta 	SD	44.069306	-102.445869
Watertown 	SD	44.912596	-97.166597
Waubay 	SD	45.333227	-97.306665
Webster 	SD	45.335724	-97.521937
Wentworth 	SD	43.996841	-96.964311
Wessington 	SD	44.454856	-98.696157
Wessington Springs 	SD	44.080789	-98.571254
Westport 	SD	45.647895	-98.49726
Wetonka 	SD	45.624567	-98.769978
White 	SD	44.433383	-96.645424
White Horse 	SD	43.308286	-100.595983
White Lake 	SD	43.728434	-98.712949
White River 	SD	43.567327	-100.744306
White Rock 	SD	45.925258	-96.572543
Whitewood 	SD	44.461571	-103.64008
Willow Lake 	SD	44.627924	-97.637844
Wilmot 	SD	45.409295	-96.856904
Winfred 	SD	43.997617	-97.362586
Winner 	SD	43.373858	-99.858695
Wolsey 	SD	44.410871	-98.473769
Wood 	SD	43.49676	-100.479821
Woonsocket 	SD	44.054712	-98.273739
Worthing 	SD	43.328876	-96.764944
Wounded Knee 	SD	43.14248	-102.364634
Yale 	SD	44.433436	-97.989051
Yankton 	SD	42.889849	-97.392079
Adams 	TN	36.581645	-87.065116
Adamsville 	TN	35.234715	-88.387599
Alamo 	TN	35.78263	-89.115726
Alcoa 	TN	35.792955	-83.979232
Alexandria 	TN	36.076677	-86.034596
Algood 	TN	36.197716	-85.447234
Allardt 	TN	36.381022	-84.881398
Altamont 	TN	35.429735	-85.728441
Ardmore 	TN	34.999893	-86.856565
Arlington 	TN	35.2822	-89.664214
Ashland City 	TN	36.276877	-87.059785
Athens 	TN	35.451497	-84.601956
Atoka 	TN	35.445166	-89.772666
Atwood 	TN	35.976963	-88.670968
Auburntown 	TN	35.948943	-86.094264
Baileyton 	TN	36.327995	-82.830621
Baneberry 	TN	36.044844	-83.283454
Banner Hill 	TN	36.127645	-82.405573
Bartlett 	TN	35.215512	-89.835329
Baxter 	TN	36.154261	-85.638311
Beersheba Springs 	TN	35.457383	-85.671314
Belinda City 	TN	36.169998	-86.477938
Bell Buckle 	TN	35.590678	-86.354054
Belle Meade 	TN	36.09885	-86.855034
Bells 	TN	35.71835	-89.085321
Benton 	TN	35.175299	-84.652816
Berry Hill 	TN	36.1193	-86.767783
Bethel Springs 	TN	35.235455	-88.609911
Big Sandy 	TN	36.23267	-88.085749
Blaine 	TN	36.144357	-83.694859
Bloomingdale 	TN	36.578347	-82.508441
Blountville 	TN	36.53311	-82.327327
Bluff City 	TN	36.463735	-82.274178
Bolivar 	TN	35.264019	-88.999108
Braden 	TN	35.369682	-89.575896
Bradford 	TN	36.073949	-88.817684
Brentwood 	TN	35.996727	-86.787725
Brighton 	TN	35.479803	-89.739033
Bristol 	TN	36.567793	-82.197363
Brownsville 	TN	35.594484	-89.255004
Bruceton 	TN	36.034406	-88.2471
Bulls Gap 	TN	36.264228	-83.079026
Burlison 	TN	35.558713	-89.785435
Burns 	TN	36.053207	-87.312043
Byrdstown 	TN	36.573994	-85.133315
Calhoun 	TN	35.296993	-84.747333
Camden 	TN	36.064445	-88.104877
Carthage 	TN	36.256777	-85.94372
Caryville 	TN	36.324434	-84.219327
Cedar Hill 	TN	36.550613	-87.0001
Celina 	TN	36.548318	-85.502011
Centertown 	TN	35.724837	-85.919666
Centerville 	TN	35.794097	-87.449832
Central 	TN	36.326633	-82.295446
Chapel Hill 	TN	35.628085	-86.696206
Charleston 	TN	35.287185	-84.760394
Charlotte 	TN	36.184682	-87.347546
Chattanooga 	TN	35.066209	-85.256956
Church Hill 	TN	36.525264	-82.711965
Clarksburg 	TN	35.871628	-88.389805
Clarksville 	TN	36.561139	-87.347305
Cleveland 	TN	35.177558	-84.867544
Clifton 	TN	35.381441	-87.992599
Clinton 	TN	36.090773	-84.130548
Coalmont 	TN	35.339032	-85.713428
Collegedale 	TN	35.044683	-85.050323
Collierville 	TN	35.055257	-89.678514
Collinwood 	TN	35.176364	-87.744303
Colonial Heights 	TN	36.479567	-82.51183
Columbia 	TN	35.622451	-87.048952
Cookeville 	TN	36.156856	-85.505411
Copperhill 	TN	34.991481	-84.364889
Cornersville 	TN	35.358744	-86.84103
Cottage Grove 	TN	36.379793	-88.477861
Covington 	TN	35.567136	-89.649434
Cowan 	TN	35.165223	-86.016129
Crab Orchard 	TN	35.909598	-84.882079
Cross Plains 	TN	36.540137	-86.681152
Crossville 	TN	35.951912	-85.036814
Crump 	TN	35.239762	-88.321832
Cumberland City 	TN	36.382187	-87.644017
Cumberland Gap 	TN	36.59803	-83.665208
Dandridge 	TN	36.023105	-83.418719
Dayton 	TN	35.492771	-85.013047
Decatur 	TN	35.525048	-84.791236
Decaturville 	TN	35.582333	-88.119246
Decherd 	TN	35.20927	-86.087919
Dickson 	TN	36.076701	-87.377092
Dover 	TN	36.48139	-87.843664
Dowelltown 	TN	36.013067	-85.943067
Doyle 	TN	35.852109	-85.512763
Dresden 	TN	36.27743	-88.690449
Ducktown 	TN	35.035832	-84.389774
Dunlap 	TN	35.372703	-85.386532
Dyer 	TN	36.070861	-88.992048
Dyersburg 	TN	36.039227	-89.380162
Eagleton Village 	TN	35.794016	-83.936703
Eagleville 	TN	35.740144	-86.653603
East Brainerd 	TN	35.013808	-85.10885
East Cleveland 	TN	35.149953	-84.853596
East Ridge 	TN	34.997024	-85.229021
Eastview 	TN	35.088977	-88.553822
Elizabethton 	TN	36.338759	-82.231996
Elkton 	TN	35.060192	-86.896431
Englewood 	TN	35.422641	-84.489746
Enville 	TN	35.387884	-88.424722
Erin 	TN	36.315882	-87.702595
Erwin 	TN	36.144928	-82.410936
Estill Springs 	TN	35.264463	-86.131019
Ethridge 	TN	35.321151	-87.302289
Etowah 	TN	35.335011	-84.528912
Fairfield Glade 	TN	36.000115	-84.899399
Fairmount 	TN	35.177077	-85.33539
Fairview 	TN	35.979743	-87.124151
Fall Branch 	TN	36.417236	-82.623363
Farragut 	TN	35.874388	-84.182215
Fayetteville 	TN	35.149899	-86.564436
Finger 	TN	35.354736	-88.615478
Forest Hills 	TN	36.0634	-86.83685
Franklin 	TN	35.92941	-86.841982
Friendship 	TN	35.910298	-89.241758
Friendsville 	TN	35.757227	-84.130438
Gadsden 	TN	35.778372	-88.983557
Gainesboro 	TN	36.360478	-85.653795
Gallatin 	TN	36.37865	-86.453132
Gallaway 	TN	35.338264	-89.603463
Garland 	TN	35.586476	-89.752037
Gates 	TN	35.839408	-89.407813
Gatlinburg 	TN	35.723395	-83.493743
Germantown 	TN	35.088867	-89.791699
Gibson 	TN	35.873981	-88.845906
Gilt Edge 	TN	35.532819	-89.830685
Gleason 	TN	36.215621	-88.610182
Goodlettsville 	TN	36.320789	-86.714768
Gordonsville 	TN	36.183057	-85.932634
Grand Junction 	TN	35.049158	-89.188626
Gray 	TN	36.411167	-82.479739
Graysville 	TN	35.447795	-85.082495
Green Hill 	TN	36.234798	-86.570917
Greenback 	TN	35.651763	-84.175165
Greenbrier 	TN	36.42295	-86.800874
Greeneville 	TN	36.16531	-82.818975
Greenfield 	TN	36.155445	-88.801405
Gruetli-Laager 	TN	35.371005	-85.637079
Guys 	TN	35.015938	-88.54417
Halls 	TN	36.081847	-83.932906
Halls 	TN	35.880612	-89.400836
Harriman 	TN	35.933368	-84.561681
Harrison 	TN	35.127902	-85.146017
Harrogate-Shawanee 	TN	36.581368	-83.643671
Hartsville 	TN	36.390019	-86.159599
Henderson 	TN	35.444913	-88.647713
Hendersonville 	TN	36.293967	-86.603513
Henning 	TN	35.673337	-89.575403
Henry 	TN	36.200497	-88.410562
Hickory Valley 	TN	35.154787	-89.126512
Hohenwald 	TN	35.550855	-87.559673
Hollow Rock 	TN	36.035183	-88.27263
Hopewell 	TN	35.234851	-84.905281
Hornbeak 	TN	36.331413	-89.296949
Hornsby 	TN	35.229672	-88.830385
Humboldt 	TN	35.82177	-88.90649
Hunter 	TN	36.378782	-82.163344
Huntingdon 	TN	36.008539	-88.412001
Huntland 	TN	35.055843	-86.268569
Huntsville 	TN	36.413622	-84.487537
Iron City 	TN	35.025604	-87.58368
Jacksboro 	TN	36.331768	-84.19104
Jackson 	TN	35.633701	-88.828528
Jamestown 	TN	36.432137	-84.935306
Jasper 	TN	35.059855	-85.62868
Jefferson City 	TN	36.119006	-83.48757
Jellico 	TN	36.577076	-84.128683
Johnson City 	TN	36.3314	-82.368724
Jonesborough 	TN	36.2936	-82.477727
Karns 	TN	35.975984	-84.118229
Kenton 	TN	36.199686	-89.01417
Kimball 	TN	35.045165	-85.672972
Kingsport 	TN	36.52955	-82.556859
Kingston 	TN	35.870064	-84.51006
Kingston Springs 	TN	36.096518	-87.100449
Knoxville 	TN	35.97455	-83.946288
La Follette 	TN	36.372954	-84.127057
La Grange 	TN	35.04925	-89.234694
La Vergne 	TN	35.9993	-86.573195
Lafayette 	TN	36.52448	-86.030933
Lake City 	TN	36.224156	-84.155979
Lakeland 	TN	35.240151	-89.729794
Lakesite 	TN	35.205193	-85.130481
Lakewood 	TN	36.239533	-86.634328
Lawrenceburg 	TN	35.245735	-87.337975
Lebanon 	TN	36.20978	-86.3222
Lenoir City 	TN	35.800905	-84.270967
Lewisburg 	TN	35.446972	-86.78813
Lexington 	TN	35.65386	-88.392959
Liberty 	TN	36.003982	-85.977824
Linden 	TN	35.611237	-87.843912
Livingston 	TN	36.388742	-85.327502
Lobelville 	TN	35.750977	-87.797094
Lookout Mountain 	TN	34.99395	-85.352249
Loretto 	TN	35.080318	-87.436083
Loudon 	TN	35.735251	-84.357805
Luttrell 	TN	36.208768	-83.744617
"Lynchburg, Moore "	TN	35.28422	-86.357414
Lynnville 	TN	35.377871	-87.005551
Madisonville 	TN	35.522831	-84.359892
Manchester 	TN	35.468593	-86.080778
Martin 	TN	36.342316	-88.858538
Maryville 	TN	35.747454	-83.973049
Mascot 	TN	36.068208	-83.766139
Mason 	TN	35.41323	-89.536625
Maury City 	TN	35.815462	-89.223798
Maynardville 	TN	36.246902	-83.806154
McEwen 	TN	36.106789	-87.635684
McKenzie 	TN	36.139571	-88.511334
McLemoresville 	TN	35.986019	-88.579416
McMinnville 	TN	35.687502	-85.776279
Medina 	TN	35.803422	-88.774285
Medon 	TN	35.458461	-88.865692
Memphis 	TN	35.1056	-90.006991
Michie 	TN	35.062869	-88.427486
Middle Valley 	TN	35.187718	-85.189402
Middleton 	TN	35.060305	-88.891434
Midway 	TN	36.2895	-82.423706
Milan 	TN	35.918914	-88.754564
Milledgeville 	TN	35.376009	-88.366642
Millersville 	TN	36.381767	-86.701287
Millington 	TN	35.334398	-89.88829
Minor Hill 	TN	35.038384	-87.171122
Mitchellville 	TN	36.632742	-86.539204
Monteagle 	TN	35.238226	-85.840666
Monterey 	TN	36.133025	-85.244283
Morrison 	TN	35.602383	-85.91855
Morristown 	TN	36.21465	-83.295982
Moscow 	TN	35.061349	-89.396847
Mosheim 	TN	36.192241	-82.956825
Mount Carmel 	TN	36.560867	-82.658681
Mount Juliet 	TN	36.206162	-86.522468
Mount Pleasant 	TN	35.551312	-87.191198
Mountain City 	TN	36.471818	-81.805303
Munford 	TN	35.449803	-89.804208
Murfreesboro 	TN	35.853391	-86.394592
Nashville-Davidson 	TN	36.17155	-86.784829
New Hope 	TN	35.005064	-85.658566
New Johnsonville 	TN	36.016867	-87.957386
New Market 	TN	36.098879	-83.552433
New Tazewell 	TN	36.436009	-83.605851
Newbern 	TN	36.11639	-89.268029
Newport 	TN	35.960189	-83.191236
Niota 	TN	35.514585	-84.549316
Nolensville 	TN	35.947904	-86.647984
Normandy 	TN	35.451356	-86.258079
Norris 	TN	36.213097	-84.061032
Oak Grove 	TN	36.42135	-82.427982
Oak Hill 	TN	36.0769	-86.786877
Oak Ridge 	TN	35.962739	-84.296156
Oakdale 	TN	35.988836	-84.55794
Oakland 	TN	35.224222	-89.51341
Obion 	TN	36.260798	-89.191955
Oliver Springs 	TN	36.036449	-84.329521
Oneida 	TN	36.503923	-84.515026
Ooltewah 	TN	35.062517	-85.091117
Orlinda 	TN	36.600739	-86.671861
Orme 	TN	35.011857	-85.806449
Palmer 	TN	35.357943	-85.56515
Paris 	TN	36.300229	-88.307321
Parker's Cross Roads 	TN	35.788844	-88.392712
Parrottsville 	TN	36.009293	-83.091309
Parsons 	TN	35.65326	-88.124987
Pegram 	TN	36.1043	-87.056655
Petersburg 	TN	35.317126	-86.640119
Philadelphia 	TN	35.679138	-84.400421
Pigeon Forge 	TN	35.792663	-83.558136
Pikeville 	TN	35.606704	-85.195791
Pine Crest 	TN	36.2973	-82.305536
Piperton 	TN	35.026461	-89.630216
Pittman Center 	TN	35.758781	-83.388287
Pleasant Hill 	TN	35.974978	-85.197191
Portland 	TN	36.58593	-86.516582
Powell 	TN	36.03368	-84.028276
Powells Crossroads 	TN	35.183464	-85.482934
Pulaski 	TN	35.19569	-87.034323
Puryear 	TN	36.442477	-88.334807
Ramer 	TN	35.070293	-88.617749
Red Bank 	TN	35.1114	-85.294995
Red Boiling Springs 	TN	36.531716	-85.850686
Ridgely 	TN	36.264492	-89.482594
Ridgeside 	TN	35.03585	-85.246945
Ridgetop 	TN	36.398224	-86.773824
Ripley 	TN	35.745923	-89.534065
Rives 	TN	36.35706	-89.049679
Roan Mountain 	TN	36.183689	-82.073854
Rockford 	TN	35.829785	-83.935738
Rockwood 	TN	35.874075	-84.675192
Rogersville 	TN	36.406739	-83.00518
Rossville 	TN	35.043845	-89.542852
Rural Hill 	TN	36.1114	-86.511292
Rutherford 	TN	36.125416	-88.992789
Rutledge 	TN	36.27421	-83.52483
Saltillo 	TN	35.377833	-88.2105
Samburg 	TN	36.382283	-89.351868
Sardis 	TN	35.443072	-88.294295
Saulsbury 	TN	35.049188	-89.088794
Savannah 	TN	35.222924	-88.237181
Scotts Hill 	TN	35.515361	-88.250581
Selmer 	TN	35.171808	-88.589954
Sevierville 	TN	35.892033	-83.578232
Sewanee 	TN	35.201474	-85.920515
Seymour 	TN	35.874675	-83.773896
Sharon 	TN	36.233204	-88.82494
Shelbyville 	TN	35.49041	-86.446708
Signal Mountain 	TN	35.130433	-85.3421
Silerton 	TN	35.340495	-88.804887
Slayden 	TN	36.293219	-87.467819
Smithville 	TN	35.957128	-85.820771
Smyrna 	TN	35.982617	-86.517241
Sneedville 	TN	36.537597	-83.211087
Soddy-Daisy 	TN	35.26259	-85.172192
Somerville 	TN	35.237527	-89.350683
South Carthage 	TN	36.240704	-85.958026
South Cleveland 	TN	35.113212	-84.913232
South Fulton 	TN	36.492021	-88.884944
South Pittsburg 	TN	35.015842	-85.711423
Sparta 	TN	35.934471	-85.473149
Spencer 	TN	35.74233	-85.456689
Spring City 	TN	35.687389	-84.864133
Spring Hill 	TN	35.741966	-86.923732
Springfield 	TN	36.499463	-86.878719
Spurgeon 	TN	36.443133	-82.461448
St. Joseph 	TN	35.029541	-87.506149
Stanton 	TN	35.462018	-89.400847
Stantonville 	TN	35.15806	-88.428312
Surgoinsville 	TN	36.473323	-82.857916
Sweetwater 	TN	35.600324	-84.468307
Tazewell 	TN	36.458168	-83.57596
Tellico Plains 	TN	35.366498	-84.299035
Tennessee Ridge 	TN	36.319835	-87.763805
Tiptonville 	TN	36.377264	-89.472306
Toone 	TN	35.353046	-88.953521
Townsend 	TN	35.67615	-83.751886
Tracy City 	TN	35.259016	-85.751856
Trenton 	TN	35.972118	-88.939558
Trezevant 	TN	36.013485	-88.619983
Trimble 	TN	36.202159	-89.188944
Troy 	TN	36.339535	-89.161603
Tullahoma 	TN	35.371234	-86.215536
Tusculum 	TN	36.175561	-82.750884
Union City 	TN	36.422524	-89.050961
Vanleer 	TN	36.237388	-87.444796
Viola 	TN	35.538027	-85.860631
Vonore 	TN	35.596776	-84.23189
Walden 	TN	35.164	-85.304785
Walnut Hill 	TN	36.572557	-82.259212
Walterhill 	TN	35.962785	-86.379219
Wartburg 	TN	36.103385	-84.588208
Wartrace 	TN	35.527758	-86.332884
Watauga 	TN	36.36805	-82.292305
Watertown 	TN	36.099637	-86.139526
Waverly 	TN	36.092365	-87.787785
Waynesboro 	TN	35.322759	-87.757787
Westmoreland 	TN	36.563768	-86.246881
White Bluff 	TN	36.105939	-87.213469
White House 	TN	36.46324	-86.667812
White Pine 	TN	36.099336	-83.29773
Whiteville 	TN	35.327586	-89.147662
Whitwell 	TN	35.201464	-85.518689
Wildwood Lake 	TN	35.091902	-84.854564
Williston 	TN	35.159357	-89.376007
Winchester 	TN	35.1884	-86.108524
Winfield 	TN	36.56181	-84.450488
Woodbury 	TN	35.824836	-86.070516
Woodland Mills 	TN	36.476314	-89.112644
Yorkville 	TN	36.098669	-89.118954
Abbott 	TX	31.883698	-97.077409
Abernathy 	TX	33.831761	-101.84463
Abilene 	TX	32.4545	-99.738973
Abram-Perezville 	TX	26.222798	-98.401174
Ackerly 	TX	32.524613	-101.715762
Addison 	TX	32.961167	-96.837234
Adrian 	TX	35.275933	-102.663907
Agua Dulce 	TX	27.782774	-97.909756
Alamo 	TX	26.1886	-98.11852
Alamo Heights 	TX	29.48265	-98.466974
Alba 	TX	32.791375	-95.635154
Albany 	TX	32.726731	-99.295636
Aldine 	TX	29.913584	-95.375987
Aledo 	TX	32.696046	-97.60384
Alice 	TX	27.755238	-98.065489
Allen 	TX	33.109683	-96.669479
Alma 	TX	32.285352	-96.54471
Alpine 	TX	30.363206	-103.664953
Alto 	TX	31.650441	-95.070858
Alton 	TX	26.283959	-98.305648
Alvarado 	TX	32.410013	-97.211449
Alvin 	TX	29.432076	-95.24602
Alvord 	TX	33.358926	-97.694997
Amarillo 	TX	35.20255	-101.818682
Ames 	TX	30.046933	-94.737727
Amherst 	TX	34.012425	-102.41396
Anahuac 	TX	29.764848	-94.678329
Anderson Mill 	TX	30.4548	-97.805457
Andrews 	TX	32.321674	-102.549526
Angleton 	TX	29.166915	-95.42763
Angus 	TX	31.997723	-96.425713
Anna 	TX	33.352836	-96.549811
Annetta 	TX	32.695539	-97.6577
Annetta North 	TX	32.719869	-97.673552
Annetta South 	TX	32.669273	-97.647031
Annona 	TX	33.580955	-94.913123
Anson 	TX	32.756434	-99.896476
Anthony 	TX	31.993519	-106.59158
Anton 	TX	33.811253	-102.162045
Appleby 	TX	31.717791	-94.607522
Aquilla 	TX	31.85517	-97.221597
